label,subject_id,file,start,group_id,y
heel_to_butt,participant_1,participant_1/heel_to_butt_2020-07-21--19-35-51.json,390,participant_1,2
heel_to_butt,participant_1,participant_1/heel_to_butt_2020-07-21--19-35-51.json,403,participant_1,2
heel_to_butt,participant_1,participant_1/heel_to_butt_2020-07-21--19-35-51.json,416,participant_1,2
heel_to_butt,participant_1,participant_1/heel_to_butt_2020-07-21--19-35-51.json,429,participant_1,2
heel_to_butt,participant_1,participant_1/heel_to_butt_2020-07-21--19-35-51.json,442,participant_1,2
heel_to_butt,participant_1,participant_1/heel_to_butt_2020-07-21--19-35-51.json,455,participant_1,2
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,0,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,13,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,26,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,39,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,52,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,65,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,78,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,91,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,104,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,117,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,130,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,143,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,156,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,169,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,182,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,195,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,208,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,221,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,234,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,247,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,260,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,273,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,286,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,299,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,312,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,325,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,338,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,351,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,364,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,377,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,390,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,403,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,416,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,429,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,442,participant_1,3
high_knee_run,participant_1,participant_1/high_knee_run_2020-07-21--19-35-23.json,455,participant_1,3
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,0,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,13,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,26,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,39,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,52,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,65,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,78,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,91,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,104,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,117,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,130,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,143,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,156,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,169,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,182,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,195,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,208,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,221,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,234,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,247,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,260,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,273,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,286,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,299,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,312,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,325,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,338,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,351,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,364,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,377,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,390,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,403,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,416,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,429,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,442,participant_1,4
running,participant_1,participant_1/running_2020-07-21--19-33-34.json,455,participant_1,4
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,0,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,13,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,26,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,39,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,52,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,65,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,78,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,91,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,104,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,117,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,130,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,143,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,156,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,169,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,182,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,195,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,208,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,221,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,234,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,247,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,260,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,273,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,286,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,299,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,312,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,325,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,338,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,351,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,364,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,377,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,390,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,403,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,416,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,429,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,442,participant_1,5
sideskips_left,participant_1,participant_1/sideskips_left_2020-07-21--19-34-16.json,455,participant_1,5
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,0,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,13,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,26,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,39,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,52,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,65,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,78,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,91,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,104,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,117,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,130,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,143,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,156,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,169,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,182,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,195,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,208,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,221,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,234,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,247,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,260,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,273,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,286,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,299,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,312,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,325,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,338,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,351,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,364,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,377,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,390,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,403,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,416,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,429,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,442,participant_1,6
sideskips_right,participant_1,participant_1/sideskips_right_2020-07-21--19-33-54.json,455,participant_1,6
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,0,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,13,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,26,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,39,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,52,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,65,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,78,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,91,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,104,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,117,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,130,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,143,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,156,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,169,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,182,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,195,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,208,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,221,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,234,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,247,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,260,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,273,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,286,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,299,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,312,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,325,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,338,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,351,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,364,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,377,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,390,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,403,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,416,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,429,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,442,participant_10,0
carioca_left,participant_10,participant_10/carioca_left_2020-08-27--20-28-30.json,455,participant_10,0
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,0,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,13,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,26,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,39,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,52,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,65,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,78,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,91,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,104,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,117,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,130,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,143,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,156,participant_10,1
carioca_right,participant_10,participant_10/carioca_right_2020-08-27--20-28-50.json,169,participant_10,1
